"result_date","affil_category","test_type","test_result","test_count","test_source"
2022-02-28,On-Campus Student,Antigen,Positive,0,Campus Health
2022-02-28,On-Campus Student,PCR,Negative,0,Campus Health
2022-02-28,On-Campus Student,PCR,Positive,1,Campus Health
2022-02-28,On-Campus Student,Antigen,Negative,98,Test All Test Smart
2022-02-28,On-Campus Student,Antigen,Positive,0,Test All Test Smart
2022-02-28,On-Campus Student,PCR,Negative,105,Test All Test Smart
2022-02-28,On-Campus Student,PCR,Positive,1,Test All Test Smart
2022-03-01,Employee,Antigen,Negative,49,Test All Test Smart
2022-03-01,Employee,Antigen,Positive,0,Test All Test Smart
2022-03-01,Employee,PCR,Negative,252,Test All Test Smart
2022-03-01,Employee,PCR,Positive,1,Test All Test Smart
2022-03-01,Off-Campus Student,Antigen,Negative,5,Campus Health
2022-03-01,Off-Campus Student,Antigen,Positive,0,Campus Health
2022-03-01,Off-Campus Student,PCR,Negative,9,Campus Health
2022-03-01,Off-Campus Student,PCR,Positive,0,Campus Health
2022-03-01,Off-Campus Student,Antigen,Negative,80,Test All Test Smart
2022-03-01,Off-Campus Student,Antigen,Positive,1,Test All Test Smart
2022-03-01,Off-Campus Student,PCR,Negative,187,Test All Test Smart
2022-03-01,Off-Campus Student,PCR,Positive,1,Test All Test Smart
2022-03-01,On-Campus Student,Antigen,Negative,3,Campus Health
2022-03-01,On-Campus Student,Antigen,Positive,0,Campus Health
2022-03-01,On-Campus Student,PCR,Negative,2,Campus Health
2022-03-01,On-Campus Student,PCR,Positive,0,Campus Health
2022-03-01,On-Campus Student,Antigen,Negative,72,Test All Test Smart
2022-03-01,On-Campus Student,Antigen,Positive,0,Test All Test Smart
2022-03-01,On-Campus Student,PCR,Negative,76,Test All Test Smart
2022-03-01,On-Campus Student,PCR,Positive,0,Test All Test Smart
2022-03-02,Employee,Antigen,Negative,41,Test All Test Smart
2022-03-02,Employee,Antigen,Positive,2,Test All Test Smart
2022-03-02,Employee,PCR,Negative,212,Test All Test Smart
2022-03-02,Employee,PCR,Positive,2,Test All Test Smart
2022-03-02,Off-Campus Student,Antigen,Negative,1,Campus Health
2022-03-02,Off-Campus Student,Antigen,Positive,0,Campus Health
2022-03-02,Off-Campus Student,PCR,Negative,4,Campus Health
2022-03-02,Off-Campus Student,PCR,Positive,0,Campus Health
2022-03-02,Off-Campus Student,Antigen,Negative,88,Test All Test Smart
2022-03-02,Off-Campus Student,Antigen,Positive,0,Test All Test Smart
2022-03-02,Off-Campus Student,PCR,Negative,189,Test All Test Smart
2022-03-02,Off-Campus Student,PCR,Positive,2,Test All Test Smart
2022-03-02,On-Campus Student,Antigen,Negative,4,Campus Health
2022-03-02,On-Campus Student,Antigen,Positive,0,Campus Health
2022-03-02,On-Campus Student,PCR,Negative,3,Campus Health
2022-03-02,On-Campus Student,PCR,Positive,0,Campus Health
2022-03-02,On-Campus Student,Antigen,Negative,100,Test All Test Smart
2022-03-02,On-Campus Student,Antigen,Positive,0,Test All Test Smart
2022-03-02,On-Campus Student,PCR,Negative,65,Test All Test Smart
2022-03-02,On-Campus Student,PCR,Positive,0,Test All Test Smart
2022-03-03,Employee,Antigen,Negative,50,Test All Test Smart
2022-03-03,Employee,Antigen,Positive,0,Test All Test Smart
2022-03-03,Employee,PCR,Negative,184,Test All Test Smart
2022-03-03,Employee,PCR,Positive,3,Test All Test Smart
2022-03-03,Off-Campus Student,Antigen,Negative,8,Campus Health
2022-03-03,Off-Campus Student,Antigen,Positive,0,Campus Health
2022-03-03,Off-Campus Student,PCR,Negative,3,Campus Health
2022-03-03,Off-Campus Student,PCR,Positive,0,Campus Health
2022-03-03,Off-Campus Student,Antigen,Negative,131,Test All Test Smart
2022-03-03,Off-Campus Student,Antigen,Positive,1,Test All Test Smart
2022-03-03,Off-Campus Student,PCR,Negative,199,Test All Test Smart
2022-03-03,Off-Campus Student,PCR,Positive,2,Test All Test Smart
2022-03-03,On-Campus Student,Antigen,Negative,2,Campus Health
2022-03-03,On-Campus Student,Antigen,Positive,0,Campus Health
2022-03-03,On-Campus Student,PCR,Negative,4,Campus Health
2022-03-03,On-Campus Student,PCR,Positive,0,Campus Health
2022-03-03,On-Campus Student,Antigen,Negative,127,Test All Test Smart
2022-03-03,On-Campus Student,Antigen,Positive,1,Test All Test Smart
2022-03-03,On-Campus Student,PCR,Negative,83,Test All Test Smart
2022-03-03,On-Campus Student,PCR,Positive,0,Test All Test Smart
2022-03-04,Employee,PCR,Negative,1,Campus Health
2022-03-04,Employee,PCR,Positive,0,Campus Health
2022-03-04,Employee,Antigen,Negative,84,Test All Test Smart
2022-03-04,Employee,Antigen,Positive,0,Test All Test Smart
2022-03-04,Employee,PCR,Negative,239,Test All Test Smart
2022-03-04,Employee,PCR,Positive,1,Test All Test Smart
2022-03-04,Off-Campus Student,Antigen,Negative,3,Campus Health
2022-03-04,Off-Campus Student,Antigen,Positive,0,Campus Health
2022-03-04,Off-Campus Student,PCR,Negative,7,Campus Health
2022-03-04,Off-Campus Student,PCR,Positive,0,Campus Health
2022-03-04,Off-Campus Student,Antigen,Negative,186,Test All Test Smart
2022-03-04,Off-Campus Student,Antigen,Positive,2,Test All Test Smart
2022-03-04,Off-Campus Student,PCR,Negative,213,Test All Test Smart
2022-03-04,Off-Campus Student,PCR,Positive,0,Test All Test Smart
2022-03-04,On-Campus Student,PCR,Negative,1,Campus Health
2022-03-04,On-Campus Student,PCR,Positive,0,Campus Health
2022-03-04,On-Campus Student,Antigen,Negative,140,Test All Test Smart
2022-03-04,On-Campus Student,Antigen,Positive,1,Test All Test Smart
2022-03-04,On-Campus Student,PCR,Negative,73,Test All Test Smart
2022-03-04,On-Campus Student,PCR,Positive,0,Test All Test Smart
2022-03-07,Employee,Antigen,Negative,6,Campus Health
2022-03-07,Employee,Antigen,Positive,0,Campus Health
2022-03-07,Employee,PCR,Negative,108,Test All Test Smart
2022-03-07,Employee,PCR,Positive,0,Test All Test Smart
2022-03-07,Off-Campus Student,Antigen,Negative,3,Campus Health
2022-03-07,Off-Campus Student,Antigen,Positive,0,Campus Health
2022-03-07,Off-Campus Student,PCR,Negative,1,Campus Health
2022-03-07,Off-Campus Student,PCR,Positive,0,Campus Health
2022-03-07,Off-Campus Student,PCR,Negative,101,Test All Test Smart
2022-03-07,Off-Campus Student,PCR,Positive,1,Test All Test Smart
2022-03-07,On-Campus Student,Antigen,Negative,1,Campus Health
2022-03-07,On-Campus Student,Antigen,Positive,0,Campus Health
2022-03-07,On-Campus Student,PCR,Negative,39,Test All Test Smart
2022-03-07,On-Campus Student,PCR,Positive,1,Test All Test Smart
2022-03-08,Employee,Antigen,Negative,2,Campus Health
2022-03-08,Employee,Antigen,Positive,0,Campus Health
2022-03-08,Employee,PCR,Negative,1,Campus Health
2022-03-08,Employee,PCR,Positive,0,Campus Health
2022-03-08,Employee,PCR,Negative,149,Test All Test Smart
2022-03-08,Employee,PCR,Positive,2,Test All Test Smart
2022-03-08,Off-Campus Student,Antigen,Negative,1,Campus Health
2022-03-08,Off-Campus Student,Antigen,Positive,0,Campus Health
2022-03-08,Off-Campus Student,PCR,Negative,2,Campus Health
2022-03-08,Off-Campus Student,PCR,Positive,0,Campus Health
2022-03-08,Off-Campus Student,Antigen,Negative,1,Test All Test Smart
2022-03-08,Off-Campus Student,Antigen,Positive,0,Test All Test Smart
2022-03-08,Off-Campus Student,PCR,Negative,40,Test All Test Smart
2022-03-08,Off-Campus Student,PCR,Positive,0,Test All Test Smart
2022-03-08,On-Campus Student,Antigen,Negative,0,Campus Health
2022-03-08,On-Campus Student,Antigen,Positive,1,Campus Health
2022-03-08,On-Campus Student,PCR,Negative,1,Campus Health
2022-03-08,On-Campus Student,PCR,Positive,0,Campus Health
2022-03-08,On-Campus Student,PCR,Negative,7,Test All Test Smart
2022-03-08,On-Campus Student,PCR,Positive,0,Test All Test Smart
2022-03-09,Employee,Antigen,Negative,1,Campus Health
2022-03-09,Employee,Antigen,Positive,1,Campus Health
2022-03-09,Employee,PCR,Negative,2,Campus Health
2022-03-09,Employee,PCR,Positive,0,Campus Health
2022-03-09,Employee,PCR,Negative,123,Test All Test Smart
2022-03-09,Employee,PCR,Positive,1,Test All Test Smart
2022-03-09,Off-Campus Student,Antigen,Negative,2,Campus Health
2022-03-09,Off-Campus Student,Antigen,Positive,0,Campus Health
2022-03-09,Off-Campus Student,PCR,Negative,1,Campus Health
2022-03-09,Off-Campus Student,PCR,Positive,0,Campus Health
2022-03-09,Off-Campus Student,PCR,Negative,42,Test All Test Smart
2022-03-09,Off-Campus Student,PCR,Positive,0,Test All Test Smart
2022-03-09,On-Campus Student,PCR,Negative,0,Campus Health
2022-03-09,On-Campus Student,PCR,Positive,1,Campus Health
2022-03-09,On-Campus Student,PCR,Negative,4,Test All Test Smart
2022-03-09,On-Campus Student,PCR,Positive,0,Test All Test Smart
2022-03-10,Employee,PCR,Negative,0,Campus Health
2022-03-10,Employee,PCR,Positive,2,Campus Health
2022-03-10,Employee,PCR,Negative,126,Test All Test Smart
2022-03-10,Employee,PCR,Positive,0,Test All Test Smart
2022-03-10,Off-Campus Student,Antigen,Negative,1,Campus Health
2022-03-10,Off-Campus Student,Antigen,Positive,0,Campus Health
2022-03-10,Off-Campus Student,PCR,Negative,24,Test All Test Smart
2022-03-10,Off-Campus Student,PCR,Positive,4,Test All Test Smart
2022-03-10,On-Campus Student,Antigen,Negative,1,Campus Health
2022-03-10,On-Campus Student,Antigen,Positive,0,Campus Health
2022-03-10,On-Campus Student,PCR,Negative,4,Test All Test Smart
2022-03-10,On-Campus Student,PCR,Positive,0,Test All Test Smart
2022-03-11,Employee,PCR,Negative,132,Test All Test Smart
2022-03-11,Employee,PCR,Positive,1,Test All Test Smart
2022-03-11,Off-Campus Student,PCR,Negative,1,Campus Health
2022-03-11,Off-Campus Student,PCR,Positive,0,Campus Health
2022-03-11,Off-Campus Student,PCR,Negative,47,Test All Test Smart
2022-03-11,Off-Campus Student,PCR,Positive,0,Test All Test Smart
2022-03-11,On-Campus Student,Antigen,Negative,1,Campus Health
2022-03-11,On-Campus Student,Antigen,Positive,0,Campus Health
2022-03-11,On-Campus Student,PCR,Negative,6,Test All Test Smart
2022-03-11,On-Campus Student,PCR,Positive,1,Test All Test Smart
2022-03-14,Employee,PCR,Negative,100,Test All Test Smart
2022-03-14,Employee,PCR,Positive,1,Test All Test Smart
2022-03-14,Off-Campus Student,Antigen,Negative,2,Campus Health
2022-03-14,Off-Campus Student,Antigen,Positive,0,Campus Health
2022-03-14,Off-Campus Student,PCR,Negative,51,Test All Test Smart
2022-03-14,Off-Campus Student,PCR,Positive,0,Test All Test Smart
2022-03-14,On-Campus Student,Antigen,Negative,3,Campus Health
2022-03-14,On-Campus Student,Antigen,Positive,0,Campus Health
2022-03-14,On-Campus Student,PCR,Negative,1,Campus Health
2022-03-14,On-Campus Student,PCR,Positive,0,Campus Health
2022-03-14,On-Campus Student,Antigen,Negative,1,Test All Test Smart
2022-03-14,On-Campus Student,Antigen,Positive,0,Test All Test Smart
2022-03-14,On-Campus Student,PCR,Negative,32,Test All Test Smart
2022-03-14,On-Campus Student,PCR,Positive,0,Test All Test Smart
2022-03-15,Employee,Antigen,Negative,1,Campus Health
2022-03-15,Employee,Antigen,Positive,0,Campus Health
2022-03-15,Employee,PCR,Negative,243,Test All Test Smart
2022-03-15,Employee,PCR,Positive,0,Test All Test Smart
2022-03-15,Off-Campus Student,Antigen,Negative,5,Campus Health
2022-03-15,Off-Campus Student,Antigen,Positive,0,Campus Health
2022-03-15,Off-Campus Student,PCR,Negative,2,Campus Health
2022-03-15,Off-Campus Student,PCR,Positive,0,Campus Health
2022-03-15,Off-Campus Student,Antigen,Negative,1,Test All Test Smart
2022-03-15,Off-Campus Student,Antigen,Positive,0,Test All Test Smart
2022-03-15,Off-Campus Student,PCR,Negative,200,Test All Test Smart
2022-03-15,Off-Campus Student,PCR,Positive,3,Test All Test Smart
2022-03-15,On-Campus Student,Antigen,Negative,1,Campus Health
2022-03-15,On-Campus Student,Antigen,Positive,0,Campus Health
2022-03-15,On-Campus Student,PCR,Negative,1,Campus Health
2022-03-15,On-Campus Student,PCR,Positive,0,Campus Health
2022-03-15,On-Campus Student,PCR,Negative,85,Test All Test Smart
2022-03-15,On-Campus Student,PCR,Positive,1,Test All Test Smart
2022-03-16,Employee,Antigen,Negative,2,Campus Health
2022-03-16,Employee,Antigen,Positive,0,Campus Health
2022-03-16,Employee,PCR,Negative,147,Test All Test Smart
2022-03-16,Employee,PCR,Positive,5,Test All Test Smart
2022-03-16,Off-Campus Student,Antigen,Negative,2,Campus Health
2022-03-16,Off-Campus Student,Antigen,Positive,0,Campus Health
2022-03-16,Off-Campus Student,PCR,Negative,6,Campus Health
2022-03-16,Off-Campus Student,PCR,Positive,0,Campus Health
2022-03-16,Off-Campus Student,Antigen,Negative,1,Test All Test Smart
2022-03-16,Off-Campus Student,Antigen,Positive,0,Test All Test Smart
2022-03-16,Off-Campus Student,PCR,Negative,163,Test All Test Smart
2022-03-16,Off-Campus Student,PCR,Positive,4,Test All Test Smart
2022-03-16,On-Campus Student,PCR,Negative,1,Campus Health
2022-03-16,On-Campus Student,PCR,Positive,0,Campus Health
2022-03-16,On-Campus Student,Antigen,Negative,1,Test All Test Smart
2022-03-16,On-Campus Student,Antigen,Positive,0,Test All Test Smart
2022-03-16,On-Campus Student,PCR,Negative,46,Test All Test Smart
2022-03-16,On-Campus Student,PCR,Positive,1,Test All Test Smart
2022-03-17,Employee,PCR,Negative,1,Campus Health
2022-03-17,Employee,PCR,Positive,0,Campus Health
2022-03-17,Employee,PCR,Negative,141,Test All Test Smart
2022-03-17,Employee,PCR,Positive,2,Test All Test Smart
2022-03-17,Off-Campus Student,Antigen,Negative,8,Campus Health
2022-03-17,Off-Campus Student,Antigen,Positive,0,Campus Health
2022-03-17,Off-Campus Student,PCR,Negative,139,Test All Test Smart
2022-03-17,Off-Campus Student,PCR,Positive,2,Test All Test Smart
2022-03-17,On-Campus Student,Antigen,Negative,2,Campus Health
2022-03-17,On-Campus Student,Antigen,Positive,0,Campus Health
2022-03-17,On-Campus Student,Antigen,Negative,1,Test All Test Smart
2022-03-17,On-Campus Student,Antigen,Positive,0,Test All Test Smart
2022-03-17,On-Campus Student,PCR,Negative,43,Test All Test Smart
2022-03-17,On-Campus Student,PCR,Positive,0,Test All Test Smart
2022-03-18,Employee,PCR,Negative,181,Test All Test Smart
2022-03-18,Employee,PCR,Positive,4,Test All Test Smart
2022-03-18,Off-Campus Student,PCR,Negative,138,Test All Test Smart
2022-03-18,Off-Campus Student,PCR,Positive,0,Test All Test Smart
2022-03-18,On-Campus Student,PCR,Negative,39,Test All Test Smart
2022-03-18,On-Campus Student,PCR,Positive,0,Test All Test Smart
2022-03-21,Employee,Antigen,Negative,1,Campus Health
2022-03-21,Employee,Antigen,Positive,0,Campus Health
2022-03-21,Employee,PCR,Negative,119,Test All Test Smart
2022-03-21,Employee,PCR,Positive,1,Test All Test Smart
2022-03-21,Off-Campus Student,PCR,Negative,70,Test All Test Smart
2022-03-21,Off-Campus Student,PCR,Positive,0,Test All Test Smart
2022-03-21,On-Campus Student,Antigen,Negative,2,Campus Health
2022-03-21,On-Campus Student,Antigen,Positive,0,Campus Health
2022-03-21,On-Campus Student,Antigen,Negative,0,Test All Test Smart
2022-03-21,On-Campus Student,Antigen,Positive,1,Test All Test Smart
2022-03-21,On-Campus Student,PCR,Negative,48,Test All Test Smart
2022-03-21,On-Campus Student,PCR,Positive,0,Test All Test Smart
2022-03-22,Employee,PCR,Negative,1,Campus Health
2022-03-22,Employee,PCR,Positive,0,Campus Health
2022-03-22,Employee,PCR,Negative,194,Test All Test Smart
2022-03-22,Employee,PCR,Positive,1,Test All Test Smart
2022-03-22,Off-Campus Student,Antigen,Negative,3,Campus Health
2022-03-22,Off-Campus Student,Antigen,Positive,0,Campus Health
2022-03-22,Off-Campus Student,PCR,Negative,143,Test All Test Smart
2022-03-22,Off-Campus Student,PCR,Positive,1,Test All Test Smart
2022-03-22,On-Campus Student,Antigen,Negative,1,Campus Health
2022-03-22,On-Campus Student,Antigen,Positive,0,Campus Health
2022-03-22,On-Campus Student,PCR,Negative,1,Campus Health
2022-03-22,On-Campus Student,PCR,Positive,0,Campus Health
2022-03-22,On-Campus Student,Antigen,Negative,1,Test All Test Smart
2022-03-22,On-Campus Student,Antigen,Positive,0,Test All Test Smart
2022-03-22,On-Campus Student,PCR,Negative,51,Test All Test Smart
2022-03-22,On-Campus Student,PCR,Positive,1,Test All Test Smart
2022-03-23,Employee,PCR,Negative,136,Test All Test Smart
2022-03-23,Employee,PCR,Positive,0,Test All Test Smart
2022-03-23,Off-Campus Student,Antigen,Negative,2,Campus Health
2022-03-23,Off-Campus Student,Antigen,Positive,0,Campus Health
2022-03-23,Off-Campus Student,PCR,Negative,114,Test All Test Smart
2022-03-23,Off-Campus Student,PCR,Positive,0,Test All Test Smart
2022-03-23,On-Campus Student,Antigen,Negative,1,Campus Health
2022-03-23,On-Campus Student,Antigen,Positive,0,Campus Health
2022-03-23,On-Campus Student,PCR,Negative,1,Campus Health
2022-03-23,On-Campus Student,PCR,Positive,0,Campus Health
2022-03-23,On-Campus Student,PCR,Negative,40,Test All Test Smart
2022-03-23,On-Campus Student,PCR,Positive,0,Test All Test Smart
2022-03-24,Employee,PCR,Negative,134,Test All Test Smart
2022-03-24,Employee,PCR,Positive,0,Test All Test Smart
2022-03-24,Off-Campus Student,Antigen,Negative,2,Campus Health
2022-03-24,Off-Campus Student,Antigen,Positive,0,Campus Health
2022-03-24,Off-Campus Student,PCR,Negative,1,Campus Health
2022-03-24,Off-Campus Student,PCR,Positive,0,Campus Health
2022-03-24,Off-Campus Student,PCR,Negative,111,Test All Test Smart
2022-03-24,Off-Campus Student,PCR,Positive,1,Test All Test Smart
2022-03-24,On-Campus Student,Antigen,Negative,4,Campus Health
2022-03-24,On-Campus Student,Antigen,Positive,0,Campus Health
2022-03-24,On-Campus Student,PCR,Negative,49,Test All Test Smart
2022-03-24,On-Campus Student,PCR,Positive,0,Test All Test Smart
2022-03-25,Employee,Antigen,Negative,1,Campus Health
2022-03-25,Employee,Antigen,Positive,0,Campus Health
2022-03-25,Employee,PCR,Negative,188,Test All Test Smart
2022-03-25,Employee,PCR,Positive,1,Test All Test Smart
2022-03-25,Off-Campus Student,Antigen,Negative,5,Campus Health
2022-03-25,Off-Campus Student,Antigen,Positive,0,Campus Health
2022-03-25,Off-Campus Student,PCR,Negative,2,Campus Health
2022-03-25,Off-Campus Student,PCR,Positive,0,Campus Health
2022-03-25,Off-Campus Student,PCR,Negative,108,Test All Test Smart
2022-03-25,Off-Campus Student,PCR,Positive,1,Test All Test Smart
2022-03-25,On-Campus Student,Antigen,Negative,0,Campus Health
2022-03-25,On-Campus Student,Antigen,Positive,1,Campus Health
2022-03-25,On-Campus Student,PCR,Negative,2,Campus Health
2022-03-25,On-Campus Student,PCR,Positive,0,Campus Health
2022-03-25,On-Campus Student,PCR,Negative,54,Test All Test Smart
2022-03-25,On-Campus Student,PCR,Positive,0,Test All Test Smart
2022-03-28,Employee,Antigen,Negative,1,Campus Health
2022-03-28,Employee,Antigen,Positive,0,Campus Health
2022-03-28,Employee,PCR,Negative,1,Campus Health
2022-03-28,Employee,PCR,Positive,0,Campus Health
